2027,3867,5339,6177,2568,8691,6786,121,4348,5783,3706,6269,7848,7802,1069,3773,8371,5729,4363,1335,1639,3736,780,5900,7467,5566,755,3321,4019,3190,6255,8792,2981,4944,3724,6687,6969,7971,5327,5407,9763,7510,4078,6856,3082,7817,3111,35,357,9486,9910,6180,3846,4751,5475,3103,406,2953,7968,8517,3244,6679,166,4354,4639,5034,4515,3472,689,121,1707,5180,3077,9853,5750,8856,2763,2718,83,7508,5785,6791,8091,3352,5924,8206,5399,6639,1866,4240,595,1833,1437,8651,7731,1264,7275,7075,1090,9157;
5421,9988,8181,8401,3941,7693,9940,521,7643,8334,2971,7116,2980,748,9485,7156,9580,8768,3968,4047,2947,2977,8224,1359,1885,5602,8701,3911,1198,2984,7007,7030,8644,1425,6789,7115,6526,4666,2745,4072,2785,3313,9881,5037,4898,8574,2220,6643,2386,612,8208,5323,2899,2788,5029,7366,7338,3479,2525,9642,6444,6505,4539,9515,3737,5340,6952,6915,7954,9235,3733,9879,3717,9903,9336,6819,7847,8759,5919,1371,3350,4071,3028,6559,9177,1118,8912,1847,505,8758,7627,2463,4,3507,4173,949,1782,3797,1410,7320;
4916,7093,2857,7632,6104,8464,3010,9064,7274,1612,5850,1010,8522,7386,8477,6434,6847,786,6881,3127,1263,8390,1576,4917,8583,424,1151,6674,188,1529,3452,1495,7912,6586,4739,3493,446,9121,1607,6746,6749,1284,4609,8962,467,9846,2942,5692,6536,4772,6424,4281,5822,5516,497,7014,930,1982,4391,8539,347,8432,7933,1800,470,4372,6806,9715,9314,1606,6939,9218,1159,9207,6439,3174,7785,4414,905,4598,4302,5533,6589,8392,3163,7821,8523,8558,8728,7355,5911,2493,1859,4519,5466,9221,5211,6722,7507,8634;
2794,3502,4301,2795,1525,4152,5797,8187,3429,9566,9431,1320,6825,7918,1834,1831,3045,2339,818,1283,3089,4429,3026,9388,608,3888,4773,7361,6491,3119,2131,3863,9220,2388,1806,7753,1590,4261,5171,5933,6185,1601,2006,3930,9873,1407,8888,5246,4435,4455,9611,2151,9592,9241,8772,7008,6867,9128,5512,4365,528,6607,8141,3173,9195,2662,7963,8250,5055,2250,6524,9497,9692,5765,6609,2654,9000,7100,6252,4050,3657,2441,8210,355,9523,5990,2960,4735,1260,4360,302,5015,9730,2033,9741,8663,9883,5948,8812,3568;
2758,2261,3659,130,5468,6363,1405,4303,7317,4706,881,5349,8160,2776,1103,7602,3623,3633,1409,3169,9594,2487,1373,8192,9190,3910,2746,8831,2827,8446,763,6568,1463,256,6015,8624,2958,2020,1128,5563,9875,422,983,9713,9358,7085,9815,706,1916,713,4968,4093,8338,7809,3733,5579,4075,3683,9189,9592,4720,168,7307,2382,6633,3795,9704,1827,6522,6352,5897,226,1650,8893,6927,8094,2869,6424,9053,4194,7422,8240,8731,5630,6572,3237,8097,6367,7823,4185,4559,7805,5786,8697,665,5805,1963,2818,8951,674;
396,6480,3375,3315,6740,9941,208,2671,7544,3692,87,6889,598,684,8000,3197,3133,70,1239,4586,7647,4582,7410,8793,1993,2971,9289,9754,5115,3215,5649,3414,2013,2824,3801,8921,1512,5257,5569,8226,276,9852,5761,6988,5844,8330,2999,8405,6147,978,9997,9139,8774,5986,5016,4772,8018,7136,4723,176,3081,2895,8996,3375,6630,5972,9079,9878,1637,2167,3305,7311,5446,8705,3520,621,7206,6684,3641,2447,4360,42,6737,3939,6193,2876,8456,6987,4340,5358,7993,5929,7692,2642,8686,6498,7814,7208,1108,7752;
2514,2876,8450,6448,5054,4762,5737,260,6040,6390,1456,3195,3801,1863,4382,1260,7923,7178,591,4747,7823,8167,757,4790,6685,3135,24,3070,1850,4150,8760,3599,9548,2233,3018,131,4161,3275,6295,5740,611,53,3104,9602,9916,6947,7893,7258,9508,1368,2623,4234,4700,2860,4831,1860,3056,4664,2065,9175,8466,245,886,5140,121,3906,3914,1804,4170,8970,4134,1032,1129,2314,4968,4110,9363,973,2515,6807,6507,3580,8259,1022,6832,2419,2602,6441,9854,8015,5420,3419,7497,7332,125,9003,9252,5247,3725,6833;
71,7310,9733,557,644,971,1603,7145,105,6145,5045,3859,4673,6101,1637,8038,2872,8000,764,3396,3775,884,6049,6166,7823,1503,5554,6692,5813,9900,1139,6461,1235,6321,7055,9541,1288,6598,131,5392,5553,5601,3273,918,1442,8279,6910,733,269,5652,1977,8494,6763,195,7701,7271,9230,2085,1357,374,5284,7305,5873,789,2790,2473,7086,5735,3255,6744,4020,2331,9018,6972,7169,6492,866,5824,1185,7534,3957,5677,4446,5609,983,1914,4814,8697,811,8653,681,6677,2955,5378,8310,9209,7805,2271,3679,6336;
729,5025,277,8284,4873,1952,6673,621,2024,6217,9673,7202,4064,9232,2294,182,5600,7056,3297,5444,9165,1060,225,8523,1029,9691,4957,5410,1130,6456,6394,3112,2554,5008,8731,5357,4793,4557,1600,3847,5952,4981,4213,5206,9998,286,9493,980,6353,9354,6710,4243,1132,4938,8485,8590,8331,6708,9541,9202,5595,7463,9925,2338,9955,2519,5682,9608,4521,7696,8790,716,982,4809,5347,7485,4951,9395,1934,5815,1061,8198,1913,1680,5833,7186,4736,9065,9155,8581,4553,4911,5003,5316,2053,2093,919,3143,5558,353;
5965,1517,449,690,6277,3365,462,6084,4493,3589,9596,5168,108,8076,4425,2381,6533,7330,7613,9935,2809,9407,9685,7129,5949,4177,2812,3820,2791,7981,7928,2245,2206,8732,888,7380,3177,1626,2416,829,3598,3171,2544,3849,341,6723,3168,1894,7509,7335,1693,64,328,2022,4781,427,1040,693,7899,5675,6561,8618,6679,2435,8907,7074,7986,6627,5701,636,6917,1043,5169,6859,8416,765,8755,3211,7232,6843,5994,3771,9010,8917,9453,8618,2517,5374,4403,2417,4206,5611,8229,8232,4606,621,1198,9015,342,2595;
6918,1415,8598,8421,5785,1664,4616,1497,6065,3295,495,838,3797,6427,8495,3037,2555,4958,9095,8152,3948,6157,4497,2411,6863,1428,5677,5145,1208,7042,8889,4515,2892,2187,7903,5896,7702,3997,5516,2211,2803,8898,313,2374,3458,5806,7540,8205,3964,9376,4895,9921,1758,5618,7817,4882,7784,3619,7823,2559,3593,76,2675,2911,6126,2334,3620,6041,5604,5985,9574,9715,1550,2292,9953,4634,7773,4528,6063,8017,2640,9667,2930,5055,6293,6438,1416,1726,6577,6965,5105,7981,5432,6502,2298,6017,5500,4818,6947,8854;
2191,2171,9800,5232,8673,3176,941,2773,2848,604,6440,789,6759,8358,3363,2054,7094,8216,8113,6807,256,2726,9564,5622,9599,163,7548,1910,3589,4997,7592,750,5586,7136,7724,8628,7124,8822,1017,7972,7241,2186,5887,1274,1932,7072,7638,744,9817,9279,4535,3199,226,9822,6034,9422,3139,3501,6981,1531,7112,7784,249,8386,3851,4916,6355,1020,9810,8222,9732,6651,4503,3667,3103,9228,3740,4947,1723,5035,1940,7936,6932,422,4565,359,9728,4711,7562,506,2482,7194,9635,2599,4844,5335,1077,9321,288,6563;
6706,3408,4174,1313,8307,2145,4731,7918,2110,2789,3137,3552,925,5889,974,7515,4050,4522,4986,4899,649,7838,7403,4685,9873,2553,4829,8047,1714,4677,1419,6555,7344,8628,9746,3812,7687,9088,6123,5277,1692,9698,7008,5730,1,4335,9788,6244,2008,4130,2370,7830,3486,5670,6351,3066,6467,818,3755,2853,9043,5079,2990,4633,7113,8538,9535,7075,8852,5108,5495,315,3370,2496,1766,2675,9631,2479,2371,6791,6037,8432,323,7899,7126,7985,7353,2140,8764,2938,5524,2952,8037,5070,981,5484,6858,8879,4720,9333;
2756,8345,6460,6886,3357,4647,3453,7863,5083,3768,8370,8346,10,3263,6394,6637,9089,4545,9362,1829,1895,3587,9811,9019,1814,7136,8136,5562,5544,669,7946,435,1001,1798,7601,1031,6805,229,1639,4582,3972,7701,4200,9569,6359,9169,5988,7880,3595,4344,5977,5472,5945,8575,905,1191,8,5636,3346,9048,6053,3043,5241,2310,9420,2368,8882,693,8098,1975,8192,4472,9220,3636,9871,8438,4082,5743,8519,8636,1,9307,9344,704,2767,9335,324,2432,6189,1861,8388,7606,8827,6080,4640,9128,1760,5710,4042,8866;
1257,7709,2423,3579,1398,8176,8444,7980,9547,3711,8757,1279,5936,429,6744,4706,6248,8950,9508,6807,441,9193,4744,7229,3308,7085,9211,9324,2821,9473,2554,1300,3820,6649,6104,995,5103,9479,6943,8794,7552,7946,6667,7118,2276,2889,2646,6969,7628,1061,6473,4582,292,2245,832,7567,598,7712,4930,4004,5254,9626,9790,427,9227,5842,6641,7040,4818,4245,2214,9022,6175,9593,8316,8369,2986,8988,6432,9505,2202,4575,2744,4587,4345,3744,7819,3520,9721,676,1356,3439,1553,2631,4304,6980,8375,8258,7219,3105;
2115,4677,8997,2239,8530,1958,7004,1614,6826,9194,9149,3701,5479,3967,9413,8999,2783,3544,5359,8878,8751,7870,6072,6593,179,2348,1523,9751,1120,9497,6781,4326,9174,4624,6214,9541,7691,5996,4305,7708,6795,4211,779,5388,5779,2728,8568,9296,1517,848,2929,6601,3201,6253,633,5421,8872,112,4311,9076,4882,5496,9936,3770,210,5228,1144,6962,3699,820,8124,7943,5255,2976,3319,1427,2570,6768,7317,7991,6746,3185,9364,8760,4187,3109,9038,2826,3872,5067,867,6858,6124,4047,5619,9016,5423,114,1015,3887;
5476,2384,8894,1502,1347,2716,4257,865,6316,4957,1738,468,8014,2930,4313,3104,4158,9858,7633,1131,6363,2864,6021,4277,9191,2417,1915,4438,3027,6191,7791,4196,6229,9690,983,4035,2266,6551,1312,1521,4673,3605,44,3801,3362,5188,8291,4602,1050,3063,7735,6324,6022,8911,4693,639,512,4360,2764,7474,362,639,8100,4981,6342,6586,5268,8266,4034,8344,9371,9858,2141,1454,7743,6800,9078,5992,3558,3083,2032,1504,8177,533,4379,3711,3805,6897,1087,9171,9013,6022,5810,6991,893,709,313,8371,3868,2565;
386,560,4804,1200,9976,1609,1874,5747,7326,341,4146,3814,4848,9757,8259,4591,9145,8714,3636,3687,3369,6550,612,8306,3900,2239,7733,8940,209,7255,5642,9568,1215,4820,3239,4233,8607,270,1842,5895,9073,1635,7813,7599,6418,8740,3071,9309,3330,5915,5642,5397,8627,190,1445,1711,6900,9450,8612,2287,9160,5488,8674,9470,6895,655,7797,5254,3019,6427,1395,3407,6514,2472,620,3000,8324,2345,1602,3011,9761,5303,8904,4459,5792,964,5622,5845,8367,4574,7426,6376,9171,4352,6645,1851,6130,577,8781,2877;
4917,142,1872,4782,8720,316,8007,9912,3132,9679,9885,7917,9303,9690,3922,3666,7010,2814,8708,6536,6206,1152,4831,6022,2174,9984,980,9244,1556,9597,6018,9563,4047,8827,3670,980,9962,6122,5490,2379,7500,776,5700,7601,7078,3483,1244,5518,962,5893,4172,8337,8966,8370,1813,7998,2475,6434,3015,8731,2135,3340,6975,7226,8371,7303,5079,2884,1059,9676,4594,7328,3698,6038,1983,2146,6111,5976,2288,67,2167,5699,8800,2718,8312,4643,8803,9835,5758,1834,3084,3416,8880,9808,4100,5540,6584,8121,4414,5603;
5222,4608,5569,4552,3082,6879,7793,1033,4074,3671,5932,9190,3550,9191,9957,9960,8851,1539,9734,1373,3275,5570,5274,4478,397,5679,1671,9547,6901,38,9272,3811,4362,3051,8289,908,2590,9981,481,6719,9009,1240,1151,5974,6248,9185,2544,8651,1472,8473,5598,2758,95,6972,8839,4067,5228,7433,8821,9512,6784,9775,7453,8183,1138,3882,5613,3763,5350,2429,8524,9807,5099,2219,813,3648,2873,6114,9367,6880,206,3259,1240,2665,6827,637,7587,2330,6824,9990,7972,1455,2461,4642,4431,6521,3530,263,3914,1197;
6282,3118,8803,6893,9856,8261,2532,2078,9080,75,8967,912,2442,8148,6741,6352,528,9419,8874,8513,7864,2546,2926,7866,9,6845,7805,386,3486,3807,1372,6911,9892,1813,3756,1842,2176,5071,7551,6869,2734,1367,3903,5614,8100,1049,950,3763,9974,6956,995,7107,389,3242,9453,6094,6019,4088,2112,276,3075,5705,1217,8824,5209,157,8020,6967,4458,6856,4963,1969,4208,5231,8438,3433,8417,3620,4612,6252,6727,5243,2544,9262,2885,8389,4468,304,8832,6688,9222,2114,9934,6296,4415,8619,6321,118,6964,8781;
5362,9824,9365,91,7844,8554,9633,7187,5042,9604,2356,7229,5978,3603,795,662,9321,999,2624,2823,683,3721,5318,7444,3150,9986,8133,4201,2167,4469,7649,5638,8059,6349,5801,151,9927,6314,523,2517,1646,1212,9163,185,4371,6673,7273,5794,348,9129,5793,1942,3527,1739,3717,415,6836,1910,5157,7622,1243,2513,470,3142,4082,306,7119,1241,2481,7817,1007,8278,9590,8693,7519,9942,6432,6958,5913,7277,7286,779,6326,2495,1737,5907,3296,3019,5733,3409,7127,2373,1750,2625,7517,5660,911,4128,9517,4560;
609,473,6225,3651,7190,6212,9306,149,3335,5315,3332,3735,455,6849,1624,1172,6790,3085,7871,4012,2889,489,4020,4942,164,4145,5080,6849,8022,1234,1379,8980,3785,8927,6274,5170,8000,1525,6759,4637,5774,4420,3575,6474,6539,7504,5258,72,9444,8795,9737,62,6793,5964,3831,628,5835,5667,1504,7780,2664,209,5742,3396,3853,4584,6764,5237,2909,7367,2014,7137,4048,2647,4563,7096,7845,3694,825,4984,303,783,462,7623,7498,9102,6757,9778,3185,2135,1724,4550,7852,1022,2034,1350,8244,4336,8342,2171;
8946,7743,3593,3489,8080,8959,3655,3132,3203,5588,2326,5319,5432,2009,283,2485,3613,7279,3517,9105,2831,6905,6059,9571,1085,3899,2419,89,883,4485,9032,6741,2616,5153,6542,8081,4132,661,5818,5468,7539,2072,7402,3203,566,1556,1598,621,7726,8569,1281,3485,3341,3165,9088,2200,7870,5045,8450,286,1637,4951,2006,991,751,1567,5202,3585,4566,6075,5,4202,8830,170,4628,5494,1588,1724,4910,4236,7106,3765,2777,4360,2284,8751,5329,3299,8223,539,5824,2910,8139,1862,3687,7865,2385,3160,7245,6671;
3155,4947,1886,711,8668,9651,920,3539,9432,2421,9667,8343,1374,497,9077,5448,7707,2046,7224,8847,8943,8670,6946,1228,8496,991,8374,4447,6268,3462,5909,5819,767,4234,921,1113,9488,497,3970,327,770,8597,7847,5258,4981,6908,9703,1970,4139,7285,5332,943,5464,5259,7292,3955,4484,1881,7592,9026,7147,2213,2244,6230,4658,4111,9350,9101,387,4010,9764,1852,7206,8884,9430,4310,886,4327,2381,7066,5437,6045,4580,5266,2516,1926,6772,6575,7100,4892,2422,5921,1361,9791,5035,4002,6015,411,274,9908;
7778,1774,9101,5038,8701,1176,6078,8457,3371,7463,9907,6605,8755,4461,8814,9205,6907,2636,3816,6482,5391,112,9503,6675,3779,2091,7656,7987,1371,3967,3895,1810,7718,1438,2613,6698,8840,6246,4380,2181,2905,8498,5074,1198,1693,8687,5084,2876,8972,8576,4552,3535,1368,9675,7502,9391,7060,6821,1418,1095,5835,3123,1269,6111,952,5476,9488,6104,2101,8220,4105,1068,6319,5961,6539,8717,5644,4469,5092,8914,3882,4599,8463,2300,9721,2000,2419,3899,1099,3038,5360,5996,4282,8805,3556,7886,7496,970,36,1458;
7975,4248,8199,2274,1602,6432,710,2338,5151,6584,7043,801,7908,1109,9169,1793,2529,4633,9921,1585,901,1312,6447,5630,9640,2113,2762,4782,4013,9006,9435,2825,9887,6928,6102,4340,288,8272,8439,6971,9805,7923,8931,8786,7237,4588,4030,25,9757,5780,740,1289,5977,6688,7874,1440,8880,9533,8435,7731,974,2328,2360,8680,8067,3932,2897,6651,5836,7506,8670,6056,6418,3248,7633,23,8145,6624,222,5072,2869,1225,2291,5967,9662,8531,2769,5910,7919,6144,6657,7644,9619,8680,8700,3313,1599,9493,3946,2074;
4181,6992,9072,5410,4540,8025,8786,7170,2009,9649,4706,4696,4812,8365,331,6008,5394,226,9266,110,1982,9602,4036,449,1890,8588,1629,4066,7666,6565,1932,7240,2721,4142,7314,6797,9389,5571,1984,4780,9244,9587,5857,2985,9304,1651,8886,9510,623,6673,3495,7104,8445,3174,4466,5333,554,9847,6887,5284,8548,83,8568,9388,3536,8792,3338,2038,8322,9278,8480,9350,2743,1744,2476,3751,3792,1793,7606,7242,4097,1079,1831,4906,7072,2178,5193,9465,3222,4224,6273,7247,214,5521,7023,2168,9206,673,5375,6053;
2757,3508,8093,950,5868,3180,112,1069,6675,4757,8754,7071,2092,8807,1521,762,5090,9576,9346,6039,6600,7655,1306,1226,3318,673,6755,4168,2489,6914,9339,4640,1380,6286,2991,8791,3198,185,454,8813,8438,3096,8968,4481,8915,14,5385,4520,7388,1346,7406,9682,6168,7625,1536,7774,74,1701,4881,5619,4931,7622,6585,9110,2718,2296,6791,5674,2121,9998,7053,9609,9358,6203,8707,916,8363,2105,3185,2680,9423,8798,5565,6447,4083,8108,1986,3233,584,4422,5219,2185,6415,8954,2638,9965,6546,7251,3802,8337;
7476,5067,8449,973,3638,2729,9461,7942,9561,6705,4291,3202,1751,7846,9988,2707,4582,8093,1030,5773,8996,4316,1760,9361,8105,1112,1874,3254,9030,5143,8658,2062,3732,5881,695,4254,1857,213,2856,8174,1988,6417,3771,8532,6899,1410,3626,2979,5688,227,4488,5882,983,511,5185,3602,2359,5941,7999,600,8724,9455,2579,582,2440,5575,7515,4951,9535,7903,5278,7142,1375,9187,9130,8459,1531,7009,926,8214,2118,6519,2545,6084,2629,1726,777,8535,3040,5327,3069,4463,8644,8696,5505,8598,1938,5208,5291,2434;
1955,1440,497,2508,5713,4306,7454,7897,9307,1560,7682,1681,9373,9970,4123,8279,853,2412,6295,9492,7737,8905,2593,9927,9740,314,3264,5263,8789,1531,9430,455,7262,3288,3738,1391,3216,8628,5296,2232,5701,5823,6921,2349,9545,1368,3928,5373,4852,5938,8325,8546,2265,6651,8679,9877,1386,854,4281,8440,2515,6023,8200,9380,1784,4560,9515,2101,1423,6647,4547,996,4385,4773,2723,1717,2043,2010,4033,5974,6028,3185,724,8324,857,219,2129,6726,7534,9390,1029,7284,8411,145,48,1615,3168,434,7422,2238;
1611,7207,7160,4991,2343,5668,2343,7492,7989,9476,9723,8302,6386,6204,8800,6099,3750,4912,1834,5098,9705,8390,1357,2927,7706,5172,5868,6072,1045,7622,7319,5255,4709,4302,9725,3467,6264,925,3658,7918,4132,7808,5479,8329,2336,1106,4466,3136,6563,3392,6911,9598,7796,1889,4874,4081,5524,1780,3679,4720,2934,2131,6621,5028,5116,9117,8130,7788,1087,5152,9260,7877,2726,3016,9690,5222,9969,6323,4063,334,2059,1715,6035,9577,1181,7762,5804,509,7286,8562,107,7777,4268,3343,818,1209,7750,4570,2947,5506;
986,7019,9095,8829,1712,297,468,8858,260,104,3128,6425,5527,1825,7274,6082,5016,3127,1064,4744,3022,6263,6116,3603,8455,482,2007,9644,7172,4721,6431,1101,1761,9977,2722,6794,6046,1550,1729,1023,1506,5795,7612,7262,9150,8871,2980,4936,1366,8005,17,5147,6434,3207,4469,6960,8326,3930,9382,3605,4704,7875,1478,4510,2515,9113,4503,5731,3300,1200,4562,3736,257,1279,7590,3832,7697,627,6880,1285,198,8293,2017,654,7540,27,2671,9660,151,8653,9213,8900,708,5738,2223,6303,1997,5784,6296,2284;
2909,852,8895,9307,1390,654,7330,2975,7295,5943,9955,8237,2663,451,5538,6657,7806,6857,1,1641,6618,9283,9593,5740,5475,587,2687,8481,1003,8480,6057,1823,8823,5842,7451,1885,5933,1142,2406,1076,2747,771,7967,3744,6731,9304,7164,9354,1058,6672,3953,1143,7532,4443,8489,6941,1839,3032,6038,7772,3123,3438,981,4946,3967,1099,1314,7824,8913,1442,8343,1861,5025,1012,9616,1190,6401,8005,7100,4433,5068,1929,6360,8677,451,3420,5931,9817,6280,2079,6134,1436,9280,1519,5694,3218,4571,6059,3174,524;
1780,7373,3604,1715,113,9554,3090,155,7928,4483,4933,9252,8338,1122,3112,103,9464,152,8850,2042,3192,9262,4537,4678,3011,7840,1177,7025,3925,8060,8524,8770,5875,7727,4314,7089,7082,8543,294,3597,9893,6288,722,6356,455,3798,6065,6538,607,8033,888,3395,9615,3716,3207,8382,4789,4902,4732,2152,4626,6505,592,8163,4997,7623,3851,236,8889,2516,4934,1733,5890,3350,230,6926,1459,2657,2756,4809,7054,7639,4477,611,7219,3547,9035,5779,3170,5555,7952,2752,3467,465,3091,2837,4963,4675,8385,1363;
5684,8504,5773,942,9504,2762,8312,513,565,3948,1030,8978,1814,8710,6434,7180,3287,2352,5755,8924,1714,5804,8986,7276,9318,5144,3900,3981,206,8493,1539,9455,6217,4622,2490,2341,6945,9910,1514,9226,2918,148,8873,9617,8785,445,4947,9291,7364,2161,9656,3537,1417,9210,3664,5179,9073,2960,8202,3790,9199,5648,444,8512,2550,8883,7992,5195,3790,2808,6666,7179,2148,5946,3814,1562,2876,2116,9955,7790,2873,4616,1732,1938,2864,5011,7893,377,5489,5816,2957,6032,1675,4522,986,2654,5489,3362,5552,9573;
1763,253,5473,8485,7286,1440,891,1805,7333,5667,3851,8396,7553,2621,4032,5493,7354,2687,6916,3104,7587,358,4607,612,3372,3979,9136,5515,3221,1912,7980,1851,3769,6188,4220,7879,329,4444,2318,1118,6362,1811,6332,1770,9197,3008,4263,9385,895,9059,296,95,725,1192,4822,7799,9208,2221,2383,5852,1562,1367,1420,2239,3600,1970,5208,3437,3261,9148,3328,3290,5437,1416,9175,8848,2266,5924,4912,3835,34,638,372,8181,215,5934,7241,4478,8446,5930,3403,584,1958,7319,2164,8568,8117,8949,1340,798;
8117,8065,9451,8076,6569,5424,5957,9274,6792,168,8160,7690,4144,3808,7618,1974,5052,8829,526,5956,830,5896,9571,9081,5496,6462,8211,6647,8848,6013,8343,9639,101,6317,8724,9728,5859,7512,9819,2541,7974,6183,8958,3483,8328,3211,8087,7055,1492,5863,1840,7858,3889,1017,7520,7609,5517,4541,6300,8457,4175,5274,9453,3487,6244,8341,8562,2934,7526,187,4268,3672,2507,797,7250,4200,6312,8501,4403,973,8644,6328,229,7452,579,8753,4728,5161,6702,60,6966,9600,7321,8276,7810,9297,2334,4336,9147,6966;
4926,3556,1804,2526,5331,7797,9479,9607,1152,9509,4851,481,4872,1826,205,944,4689,923,4573,1256,360,5765,9238,5126,9100,6665,7967,9336,1822,5200,493,1461,675,356,9210,8155,9711,7897,8136,3731,5053,9738,4436,8760,829,8616,2871,2300,5689,399,2218,7017,2367,6964,1385,7837,8870,4956,9411,3443,9765,6544,3047,4668,971,624,1890,9361,8413,5341,1333,6707,7066,8444,6049,2564,4235,7451,8948,2944,1632,944,8154,5011,3484,3457,9892,2786,9383,2442,2944,9997,1370,2099,4686,601,7126,823,8148,9522;
9306,4484,850,9189,3220,3743,8572,5963,4379,2201,2952,5184,6425,7759,6368,6,4589,1134,1423,7679,9224,1668,669,5048,1531,7313,7810,110,5694,553,7058,2693,2007,9132,8274,6195,7775,3596,2827,3846,6345,9384,9118,3552,9859,2747,3292,5554,5461,2711,560,725,368,1640,9158,1836,7828,8506,2206,2538,1958,591,8447,4590,3120,3730,5120,3976,2789,8144,5074,6698,7790,2521,7751,1814,8163,8183,7460,4743,1465,924,7633,2813,1009,9193,9287,9438,3223,6233,6215,5935,6472,2822,5837,7553,2741,9303,8903,2968;
8452,7068,4796,937,9224,2033,3938,7389,7613,3538,6961,9330,7153,6905,5949,8211,3192,5243,5573,8853,5932,3247,5973,630,5980,1794,2536,1113,1318,762,7940,7207,4968,4066,1670,3660,2927,3766,2612,8211,3050,779,9590,8956,7547,9648,7499,9841,1765,7738,2351,5759,829,439,8577,6621,4849,5342,4408,8094,2070,3408,9741,3410,4583,8365,2313,9040,9308,1632,9311,6495,2255,5832,1671,3069,4542,9553,947,7456,57,201,3951,3707,1161,562,5470,6271,1515,2166,3724,5065,2100,3994,9132,9001,1862,1903,24,9548;
8911,7257,5892,3277,5117,1471,5109,3420,1821,8237,1153,8911,2153,1753,5511,4918,3113,9384,75,1843,965,6129,2947,8500,4082,332,9222,7608,4954,7513,1299,9824,529,4366,4140,7963,3433,8028,5213,9531,5397,7752,1122,3798,6176,4903,9275,5311,8413,1007,3878,5831,8301,7056,2830,6755,7116,1581,4829,8422,13,2196,9868,9967,9479,3543,8638,6909,5192,9328,7438,6390,7389,6134,8195,7118,5422,1155,1099,8379,2684,4178,1680,3002,1963,4793,8241,7424,5168,8416,3704,8318,454,5549,2979,7480,8139,334,3964,6895;
5569,7927,5365,6543,6746,6697,7889,2906,6507,1857,853,2844,2035,9044,4178,5197,7960,2414,9237,7748,1953,1073,860,673,1767,710,8817,6741,8824,936,8496,4734,6759,1876,2665,8144,54,4518,993,854,8556,2952,3054,565,2866,2617,4311,551,6335,3646,4629,6866,4222,2093,8551,5224,5435,8445,706,5927,8956,4984,7242,6166,3453,9604,4535,8065,1027,7865,3371,5355,3978,5077,5789,6238,1931,925,215,9318,3325,4154,8116,6241,6837,6746,3629,919,3671,7597,6254,8163,1768,8326,7964,5352,4531,3671,5645,5050;
2450,8206,7723,6684,5543,4318,3680,426,550,5938,6399,7742,9983,4723,3618,9793,1168,1814,3927,9428,1874,2764,4522,3839,9341,472,2064,500,4494,4199,9789,8784,3709,3979,7803,9770,859,1869,7583,2490,4713,6313,208,6437,3511,9335,4570,6143,6573,9986,1776,1966,840,5131,6184,6504,2280,9476,4757,7631,2851,2238,3340,624,9163,8714,6133,2053,1872,5158,7082,1708,3779,176,8069,2279,3516,8877,8621,7898,2392,4039,6196,7784,1290,8212,4009,5355,6417,5142,7072,107,7660,775,5979,3141,9962,3084,7380,640;
257,4252,2313,1261,8900,3517,774,5306,9344,5798,2986,4313,4031,206,1146,8847,1046,2926,4484,1521,7139,7104,8875,3885,1287,7446,1517,4569,6189,9104,7274,6135,2977,6250,9325,2612,770,1092,6577,155,3780,6186,6040,1201,6774,3566,1635,5906,869,4763,1806,1162,98,2922,8010,9200,70,1172,313,7058,2370,8462,8436,6164,1055,2182,7382,5937,6523,9784,3907,7809,5030,570,5203,3589,3304,922,4976,1927,9676,5269,7592,6409,9100,4003,3539,5706,3161,5801,6218,5869,376,4673,9440,4698,4603,3351,45,1908;
6157,3477,96,3214,6158,9614,1291,677,7139,5923,3623,8603,5139,2184,8191,591,5260,5312,8161,5729,4413,1540,2642,6286,2278,1925,2599,3823,4260,6407,6771,9158,5745,7992,2148,240,9420,5483,9955,7543,7764,7423,8482,8317,3067,685,4725,8567,5715,8813,9411,2205,2711,6263,1408,9763,1124,5198,3238,4967,1365,4998,4354,8014,3199,2759,1901,9890,5839,2386,2263,2766,9816,2807,9763,6322,1308,338,6976,5550,6326,7808,3433,4200,8032,2117,8518,4362,3499,8104,3413,6923,6573,5508,7408,5545,1633,6411,6075,1428;
4650,5300,1909,1664,8144,1060,1191,6491,7048,8779,5708,3481,6911,3843,7773,9454,4444,8158,3545,19,572,9279,9340,4241,7813,2427,78,3941,4632,5904,693,1885,1336,1276,3855,3116,4623,197,8644,5272,1957,1820,4324,1503,5309,3412,7354,3585,1713,9992,543,732,5554,1689,7089,212,5336,9659,5175,1130,3125,9222,2941,1593,6994,5251,9732,8224,8239,5761,7665,3323,1894,2703,3271,6853,9311,7595,9456,7611,4807,3566,8288,2304,9174,9842,6494,8981,5265,8450,4948,5241,7971,4842,9639,9311,1091,9488,2845,7351;
3391,5900,6124,9829,7523,4059,552,4691,7569,8492,9181,1771,1139,8925,3019,3571,1009,8615,5851,5950,6325,5593,8215,3426,7889,3291,8222,2454,6870,7712,7521,4959,8875,3024,1135,5736,1526,2710,6198,6752,9648,8407,8268,109,613,8894,5387,5624,4194,5760,6941,3671,6554,3075,7987,1636,5135,741,6800,2360,6876,7182,691,4787,7754,273,8702,7081,8746,7638,9598,5018,4498,1830,14,8704,2445,8512,2509,5539,6867,4380,3961,532,5409,7011,56,4451,5569,4811,4409,4819,7935,2831,42,422,7932,4445,4838,8584;
