1451,5050,6616,7682,6433,4180,8813,8178,4093,1047,6900,2216,9226,924,3215,3079,4158,4441,1908,6591,7609,6600,2046,3282,5900;
2227,7703,4881,2593,8228,4501,1767,7345,7400,1850,9679,5590,8020,3937,5039,9313,6476,6374,1604,2253,6005,7100,525,2120,3375;
2463,1820,1576,5197,7186,7607,8394,1523,4158,2545,5880,5538,5622,3095,6163,4197,979,2977,8631,9193,9953,1381,8885,2333,2733;
3060,2642,4249,4670,7567,6523,7902,1935,1785,2267,2268,4901,7536,1837,3308,7175,5088,5927,775,8658,2987,1693,2814,6306,5472;
4414,4249,2118,684,7129,8675,1518,8457,20,620,5493,8139,7173,5629,5494,9833,814,6490,7363,5180,3977,1500,5804,6940,6639;
5540,6393,9642,8900,2687,4112,5914,2078,4150,8410,3670,7057,15,9032,207,5831,2628,4016,7266,8214,5492,3607,1269,4982,2880;
8994,5873,5340,7177,5677,8547,2206,7186,7650,3977,4741,3585,3936,7541,8707,424,7266,9236,2866,7314,4449,7066,7889,5191,4319;
8382,6358,9739,6913,5806,8000,2666,3522,399,1644,2929,2092,664,6088,9362,3369,4314,9409,3386,6169,6198,7843,1840,2778,6479;
237,1617,1425,1463,6746,2013,9736,5211,3668,9785,6571,2583,7411,9062,810,7961,3370,4946,9972,9175,8578,8493,7297,830,9170;
27,5287,228,7356,3633,7679,7119,5841,4075,612,1066,1206,2855,7985,159,6324,6867,9563,6567,9914,5527,9517,4625,5377,3122;
7229,5700,1437,3541,5401,2110,4090,7263,1399,9737,8564,9279,9182,4870,5664,7031,9564,7023,7917,8719,3119,296,6555,789,3262;
8145,3123,371,8620,1889,8919,4401,3981,104,4464,2657,6765,6870,4926,6523,8050,9227,2430,6431,8161,9243,6105,2692,4000,6722;
8495,7747,757,4808,4731,6884,4144,1780,2185,5575,2250,4367,2268,485,1603,3545,6215,2556,9704,8499,5986,5298,1352,44,9222;
3461,921,6221,2162,8244,1287,7106,5833,7088,7483,3782,9287,6654,7112,9252,4635,2659,499,5894,3797,3470,4743,4197,9745,4143;
7491,5779,6931,6374,7926,4560,9797,6786,3354,6714,2960,2469,1927,9083,9874,9585,5862,5378,6881,4241,4215,7769,4011,8020,283;
7877,1530,1117,801,4606,5211,6490,3207,4843,7573,8404,1779,9269,9864,4417,1004,5978,1466,9772,203,3697,8860,3003,756,5454;
4656,3274,3070,9636,2601,1514,31,839,3092,6523,4942,6603,9014,2505,7818,32,7247,4364,1136,5309,1768,7527,7791,5031,5833;
7643,2055,1086,3247,3630,8215,8243,3944,9740,1308,4863,7471,7297,4956,1980,2534,9471,7574,4994,3819,5943,6631,2736,4208,3938;
7845,6007,9975,3549,3911,9460,5209,2442,5953,8089,4434,6809,1663,7737,6956,9325,8427,655,6853,514,7037,4236,2715,1102,188;
3147,356,8008,3055,5037,6835,3060,9904,811,80,1627,3774,6482,3282,3394,2648,6956,1639,8698,3819,8596,6456,5757,1719,4629;
2581,4051,9837,9357,6741,1112,5036,438,5477,8478,4909,8942,9333,1283,3413,134,7260,3618,9253,2321,4356,6043,3241,6354,2940;
3425,5857,8461,8421,6844,6380,7657,3001,3356,5033,192,2417,7518,8895,6895,372,576,2337,8134,5395,5680,2192,135,771,2782;
803,7065,9140,6176,6043,6153,6692,4974,4721,6545,4228,7989,2922,3368,7904,6963,7669,697,5581,8505,8990,4181,769,355,7069;
7935,339,8702,8494,548,7757,3900,4582,253,963,8089,5251,4238,1447,6439,9888,5000,1066,7048,4607,1931,5796,6566,432,449;
2991,4169,522,3603,3834,6188,4928,6459,2444,2966,4066,7887,9650,5250,1534,7893,2120,6383,9678,5500,7866,1487,4761,9577,4764;
3050,6724,9981,5015,7952,8875,9483,5418,4911,142,203,9074,5802,4758,1333,2933,95,8607,8064,746,4004,8115,4031,5718,3032;
8267,1149,6796,9447,2931,8825,6808,4370,8999,4622,9058,5164,5018,7289,4896,3557,9352,8236,5099,9872,7376,2515,8197,406,9403;
8574,7983,6498,1659,7063,7363,6222,7080,7761,3219,4304,5004,3757,8514,6688,4352,605,5970,8685,782,617,5082,8868,2975,1431;
250,9345,9711,386,968,8189,1034,5731,3047,9973,4951,4697,5536,8577,6138,1275,3948,3592,5337,7416,6528,3121,4271,8699,5228;
3088,2661,9318,486,6767,3241,6637,2041,8627,9717,2327,1605,1723,1629,3032,9320,142,9973,5449,8526,6550,2224,3932,5510,7550;
61,9461,5933,4200,1786,3385,5510,2549,4737,2790,6926,7798,631,3425,869,2528,78,7267,47,288,3053,4850,4985,6544,1419;
3615,9839,616,7244,6563,1531,3872,1947,4167,7060,1132,3755,2839,3005,8216,7814,9682,857,3779,9791,6936,100,1074,8967,4576;
5375,8523,2768,1416,648,1704,6285,3194,3387,5361,6821,7341,1967,2272,9097,704,2634,3043,6226,4233,5978,7654,7913,9073,1088;
8610,4205,7601,9058,7748,276,3973,7703,1136,9869,5124,2479,6307,3145,8219,8292,2522,2322,6416,90,9777,8676,2093,7625,3288;
4334,8984,806,9174,9103,9557,6506,1664,4992,6487,9001,5790,8508,3368,8626,317,6294,8488,9218,2309,4274,1511,680,4329,2845;
1179,4193,805,8343,4279,5242,946,6221,1609,3507,1684,8696,3721,6696,4170,2380,8751,7461,529,9266,2847,9493,3183,1414,5183;
6946,4660,6756,3110,4914,6873,9975,295,436,2459,4762,4002,5133,4315,419,8488,3491,1030,1960,6462,1643,3118,1744,3560,1260;
8407,2320,1586,9673,1658,8625,387,9397,7613,6002,2099,4333,8416,921,2516,2542,1971,5018,303,9648,9208,7241,5244,3337,196;
4913,8986,9040,9095,5338,6037,9601,5034,4354,1277,8457,4313,2149,9820,9451,6622,7084,8641,590,1387,1530,5457,4253,7469,2616;
9722,8166,4719,4565,101,6106,4179,3304,5046,6858,1005,5400,2907,128,8101,1673,9745,4931,4087,8457,7867,3605,4973,3261,93;
3282,3834,8138,4142,2099,5997,6606,474,2186,7975,247,2141,9270,9679,3475,3287,8280,5077,7237,2391,6894,4329,8055,6477,8735;
9100,7618,3964,4989,8346,1607,4508,5902,9166,1053,8169,8512,9649,6450,9199,4619,9514,7478,743,6268,7105,7066,78,6939,7263;
9647,6471,8133,9547,3650,4902,6516,4974,5931,1522,5729,5539,41,3373,6473,1672,4837,5799,105,596,8481,3121,1833,6800,4764;
2295,7992,1143,6310,8505,6392,4611,233,1654,6061,6161,6277,1626,909,8119,4758,8254,5198,794,3525,7278,9250,7811,7294,9714;
5843,7861,9093,7083,5026,2614,317,6407,4234,7392,7208,9953,3605,3606,6504,8845,604,3069,8584,5224,9919,806,4416,9643,3793;
51,495,6843,8401,787,2744,656,1864,5398,9884,9324,4136,5214,7135,9277,5969,5413,3421,7645,1893,8479,1091,845,2442,42;
6842,7975,5331,140,5910,4055,3945,371,3019,4802,3816,6713,8716,9187,9983,7927,1642,8864,3163,1388,6677,8441,8047,611,874;
7339,2597,2316,8453,5767,9478,4390,8955,7924,5731,5055,5217,2433,5041,1316,1501,9449,7758,3289,1739,2736,5767,7732,7777,8569;
8323,279,7509,6180,3130,7929,1751,1592,1386,9645,7624,8402,5063,9165,7543,4469,1658,6210,727,311,766,7625,3421,9123,3030;
2455,5480,2242,9137,2137,5315,1892,7572,1522,2587,9898,5827,5202,7432,7720,4565,8861,133,1044,7765,8523,7809,3970,768,7906;
2188,5895,1369,5648,5715,7391,9936,1753,9867,7570,7306,5878,5827,7779,6283,9016,4040,3817,5432,1508,2609,372,3894,4881,1931;
4150,4902,3621,8144,96,4459,6559,3417,1074,897,584,5437,7543,9205,6393,7025,262,1183,9807,2679,5363,5706,1792,1543,7127;
5759,5160,1838,787,4075,5568,2723,7319,674,1996,9882,6762,6000,5710,5302,3589,9152,5018,6525,1060,2507,4602,9092,6882,3004;
6395,8771,8572,859,7101,6927,4708,9599,7512,51,1570,1512,2721,9969,6617,2783,7479,677,6560,4075,6940,7469,6182,1459,2061;
5756,6978,2274,6499,7457,276,7992,2223,2129,33,2710,4012,1714,2799,2819,5599,7345,9959,8864,6375,4211,6913,5519,285,721;
5099,4797,9641,8511,5075,227,4738,7896,7330,8291,8853,2829,1027,8569,8574,4741,1603,4255,5953,9378,5480,8005,2541,3725,7640;
5856,4678,874,393,7727,2267,4788,4429,9721,9670,5287,2857,7375,310,4831,3499,1341,415,1458,5340,5015,7594,8484,8590,9509;
8704,5709,7925,7829,3362,9365,8465,2056,6276,6821,2710,3982,6144,5548,5046,6240,7447,4356,7752,4953,5158,2274,2944,7253,4340;
8745,4058,3710,8045,9711,8693,2611,5472,442,1647,8138,2553,5577,6322,4908,9311,7992,4055,1699,454,9069,3780,9358,1345,8579;
7932,8200,6330,8560,1321,1240,461,3956,3247,1400,9886,4831,2284,6577,5840,9522,3159,9146,2028,8306,3609,7588,6583,4674,3315;
2718,6929,8791,2596,2810,4166,6542,4432,7679,9925,8773,5484,9912,1071,9308,1896,8318,3291,7300,7585,5077,248,3742,2890,2301;
451,4747,159,1442,8148,760,7098,6909,3684,3371,4569,8539,1983,6490,102,4634,3554,5574,3944,3683,6343,4826,9168,3448,3725;
1638,3193,3775,9138,8168,9075,664,6663,4976,7237,7068,5583,5832,1808,4684,1799,3259,6669,7928,7817,7584,3860,612,8833,2826;
6277,626,4231,4898,4363,5592,6986,968,7639,4963,1549,7224,7958,9467,1369,7102,4855,2041,3665,2679,2864,6909,8656,1400,7350;
8651,6282,149,1258,5630,2183,4018,3998,2465,6251,5584,8316,8040,284,1770,3741,6310,5327,5069,952,7046,729,4422,9701,9891;
3888,8640,3397,8599,5870,5753,2514,7900,1559,7238,9325,9249,5097,6043,4466,7826,7269,6845,1553,6494,7880,6395,4139,3633,663;
1790,7211,4059,8021,8991,8544,8910,7453,1807,4520,9655,2968,7088,1721,1587,6796,7413,1757,404,6534,6123,741,7877,233,7485;
9694,59,5919,2999,9683,6715,8310,3126,7884,1871,9928,2486,9362,8186,1543,4985,8483,992,234,5686,7264,8772,1242,7295,9580;
1993,101,1812,4315,1905,5039,1422,3080,2082,1130,5946,1755,4759,722,1124,3391,5763,6478,9834,4744,6148,9298,2630,9608,8619;
8404,3572,8918,2499,8114,2052,2083,4805,6112,8953,7518,6085,6414,9721,6615,1108,6492,3263,1,3794,9380,2920,1505,1118,6163;
6325,4797,9074,3597,9589,4500,2797,6547,1735,9178,9186,5663,898,5845,575,8420,5228,8612,6298,2235,9300,5653,7044,637,4509;
8760,2953,8700,5083,2957,4712,3742,9521,2688,7059,885,8205,8361,5991,4687,7460,3416,2172,3890,4108,7915,2998,6063,3054,7726;
8816,5680,107,4073,4109,9046,9406,3682,5932,4394,484,9743,7496,7235,4509,8418,9589,262,9752,7927,7974,2766,2534,1310,578;
1471,2728,3962,999,7806,6757,7200,1389,451,4879,2698,6013,2120,7360,2971,4699,2150,5947,9080,3671,4986,2329,3687,6771,8546;
3974,3137,3022,5759,3643,7748,3345,9590,9666,8957,4145,6090,5421,6346,2334,616,8339,8902,4213,8953,5415,4072,9912,7791,7122;
4209,908,5393,8310,5954,6492,109,6198,16,9685,5383,2407,3762,8551,6912,4615,3008,1362,4122,7877,3666,682,5326,6172,3970;
2789,3114,6721,2631,2241,7101,5532,2457,7537,1609,752,8520,9471,4819,4139,6437,96,717,8669,8648,3327,3957,7601,3991,7181;
1554,2375,440,5558,544,9664,9219,2222,6710,2071,3260,5383,6740,4546,4868,7669,5014,5803,8332,5187,5812,4055,5415,7795,6361;
305,2259,8754,7564,3292,3291,2394,2273,1832,3061,5946,1753,576,4184,135,9742,7616,9590,9061,5294,8364,408,8493,6611,1583;
2316,7972,3729,434,842,3874,5644,8338,1357,7093,6954,3856,5533,9803,6493,3314,2854,269,4308,8465,2561,294,8677,6685,4623;
2368,1422,9071,7910,8708,2347,6718,4940,7232,3154,6367,9754,9436,384,6999,9455,6398,3042,2634,9095,9270,7483,8629,9848,5535;
5701,8834,4046,8814,3202,6109,6647,5189,1552,653,7556,4987,7090,7852,3534,1864,3029,7090,7094,5792,902,454,5632,110,1878;
1686,5503,7121,7440,4362,807,532,111,6862,9184,5072,1501,4345,9518,4807,4419,1574,2316,5553,6627,540,9051,8937,780,7484;
2285,1271,7690,8751,9171,9236,2951,2667,3488,8863,6799,2174,9983,7604,921,4004,8622,1673,7980,5243,6047,8484,5357,6576,7943;
8622,6039,5918,9417,3456,3824,8985,6781,2794,9467,2895,5483,4250,3736,9546,867,9233,7009,1899,6425,6637,9349,9925,4697,5414;
307,3421,9185,8556,597,8063,6562,17,6450,9083,8188,5645,2743,4733,8798,5205,3384,8429,5585,5412,5840,5901,8492,2928,9816;
6703,5058,8139,2008,6479,5349,4387,9432,1579,905,617,1795,8600,4461,8029,3671,709,7227,7200,63,709,6600,8964,5495,6539;
4113,1059,1614,4482,9653,1407,4269,2195,4500,207,2547,664,8707,4438,6867,1376,493,7319,6557,8243,5371,1708,8215,5765,4416;
342,3827,7680,4980,1011,2866,3810,1997,4577,2985,8531,7010,9044,1738,4267,9641,5051,7477,8496,4424,8186,6813,9709,7201,8948;
8536,6886,7421,6014,4570,1055,2540,1980,810,1306,1189,6252,1317,8200,7496,7043,1276,1149,2814,9201,8809,7933,1685,4544,307;
8414,4255,7392,2371,219,6275,3623,4752,4963,418,8768,1000,2803,8409,1020,6024,6111,3437,8597,1905,164,8269,1044,5857,2175;
90,5069,7056,9442,1901,6563,9692,748,1630,267,9859,3274,4069,4114,7033,312,9778,5805,2360,2717,3712,9999,2127,6558,1074;
7659,5887,1929,5652,3165,2361,3012,8902,6986,2076,3783,3078,982,5524,9554,7461,2063,466,1881,6571,5912,88,9841,9835,760;
5138,4801,9580,8062,9153,8459,2452,5410,7426,9196,5676,4807,8524,578,2195,4089,6958,7016,4493,4787,6949,7490,9190,1073,8441;
1133,9666,5302,2660,8303,9787,8801,1622,4148,232,6818,2478,5629,6104,6993,8780,8220,3756,4789,5283,4672,5092,460,3008,1172;
3309,1548,8917,1106,7089,1551,8582,1639,8497,8443,8004,7459,7866,2975,4611,5438,1835,281,982,8785,9683,7850,1246,1323,9350;
8899,9208,5437,311,3550,6337,6979,7431,463,1481,1536,8970,938,7986,3004,5246,1733,7498,8836,175,5682,7998,4465,6675,9410;
6028,7683,7037,9018,9331,1670,9828,4113,6921,8343,3395,2312,5824,8618,1665,6554,5253,3631,8207,9673,873,7113,2479,27,7922;
4907,6501,8992,413,2041,6879,3571,6272,9362,3812,6694,7080,8202,9181,4042,7006,1270,7301,9176,1018,8866,4314,3507,1245,9116;
6751,3223,2520,2316,8269,1688,2798,9976,5435,5708,8427,4507,987,5215,8365,6455,1816,5001,473,5113,8488,5186,1989,1404,9640;
4959,8505,2500,4905,6633,9576,6863,7070,9056,6846,9769,3387,1541,4687,4218,6064,1465,9587,2119,9068,9845,8562,5552,7820,7004;
2175,8587,2623,5723,4272,6747,9336,5728,8618,1322,6040,6314,3310,2801,8208,9276,4799,3668,8225,855,553,2111,8154,5943,8346;
1013,6595,8716,8248,7166,7854,9296,3766,2225,5484,6378,3458,9819,8305,3343,8653,9346,3846,564,379,3877,6390,2160,3138,5551;
1978,4168,3332,9536,5575,2922,6978,522,5683,5454,8849,6029,3563,239,4036,4419,6972,5346,154,9903,8090,5656,959,2769,1947;
837,1043,6843,7525,6427,6671,6986,1238,7360,9175,6766,4945,8522,310,1748,1792,8202,4503,7294,8622,2260,2308,4503,8072,9486;
1127,1133,9413,9424,8494,5963,8488,7791,2168,8033,9028,9815,9629,1049,8292,508,5335,333,5361,6617,1939,5048,2999,605,4690;
9194,365,4940,7395,4738,7909,665,5989,666,4551,1636,3322,2251,1553,871,3007,9175,7453,8927,1803,1760,1158,2082,1059,6043;
3127,2359,4340,2426,2096,4751,7185,8684,9230,144,3169,2501,9182,4349,534,2349,3904,7837,8449,7026,9227,9578,4367,2393,1667;
5346,2787,9134,8783,3655,3360,2569,2452,4640,8192,3769,7646,794,8050,9169,2400,2606,619,3234,6823,7230,8439,9146,9719,7514;
4946,284,5867,4473,718,8030,3676,389,498,4863,1940,2344,6812,4203,9680,6098,4820,2871,1589,6176,2206,6012,7029,6409,1720;
6367,4512,308,259,2823,7615,6614,1517,4416,5795,7463,3605,903,3594,5963,4035,3122,3662,8381,5247,7477,6716,7145,8063,1237;
8050,4131,3948,2858,3184,7550,5435,1565,187,1044,8067,7881,8103,9662,683,9494,4371,4285,8361,4722,9590,1095,7958,9263,5682;
2455,536,9444,1618,899,6227,5182,2947,2525,840,7686,9549,2430,7813,2558,5326,8118,7123,6152,5736,743,8684,5212,7000,3880;
3483,7149,4609,457,4225,9893,8730,9562,4306,5438,8297,1683,4195,798,3148,5856,7333,5461,8364,6228,9341,936,4839,9256,2003;
2057,8244,1761,8773,2281,9924,6324,6374,9848,4637,185,90,5660,8227,2776,5410,9124,5232,1381,3021,4601,4027,1215,9454,8612;
4085,6649,285,125,7148,451,2963,7643,3707,1361,8369,1732,1978,5523,4212,1153,4702,7160,9359,3942,4750,5335,6437,9713,1636;
3498,6712,2734,9760,1797,9804,7012,6388,716,7469,4123,3908,8444,1910,8777,6365,4200,2129,9522,5055,856,2033,4185,3369,2249;
3747,7858,6388,3379,8757,9950,2773,6694,4340,8053,1887,5666,137,5129,1140,8358,1772,6023,4673,3586,8992,5796,6846,9221,2965;
9699,9830,6948,7392,7736,7735,4623,6355,6506,6404,7932,1049,1154,924,3780,3983,6836,6721,8415,1322,2265,1842,6558,8998,8771;
4062,9872,6044,1675,3932,4565,7405,5045,8075,5753,5779,4679,5503,63,5684,9153,9772,5487,2307,4412,9484,1114,7316,193,5379;
7669,1938,8126,186,8827,4065,8902,8067,4892,9152,6355,770,4761,3760,1792,2210,7558,1411,419,6066,5766,4402,3945,6734,426;
2547,7032,995,6859,4101,3615,1626,6450,9714,969,4768,1354,6932,2647,2597,9043,7013,8578,4477,5029,6206,7117,9886,5266,1224;
3965,1421,2552,2536,5485,4881,9385,3872,9059,1048,4632,6347,6312,6579,4370,4588,4613,4474,5085,2114,8362,1839,9070,2616,4038;
5955,4004,3233,7506,9619,7669,6595,3626,9688,2774,665,1172,7932,8834,2830,898,8110,2463,1602,666,584,5532,2442,9897,7484;
2659,3628,8646,4226,3311,4345,998,1221,9097,7773,3126,5099,9939,1299,7249,5545,2930,1918,1757,9660,3550,7030,3077,4821,8261;
313,4121,9793,2889,5339,8382,7009,5800,1976,2870,6960,1001,572,1359,22,9789,1008,3550,5392,5183,6692,9621,8655,8181,6817;
6125,7804,2156,9987,4124,3009,1739,1467,2897,8100,9733,412,231,4173,3519,2894,2781,1250,661,3161,1036,3207,30,269,915;
6731,8461,3949,6764,2413,7196,5089,5634,8701,4264,7197,7535,3599,5478,7117,5722,1762,1425,2729,5099,3817,6451,9708,7045,8414;
7936,6502,7877,8646,1964,1753,8468,1692,828,8757,7484,285,5285,7976,6521,1615,5447,5770,749,2273,67,6200,731,9701,730;
6124,4132,4670,1648,9248,1434,5092,6513,9476,970,6590,3395,6178,3361,4171,9344,4907,8192,7987,8222,5603,5538,9972,2670,9782;
6533,4277,8524,2935,2569,4210,5898,181,1574,1960,663,4082,2250,3735,3973,6418,1707,9949,5757,1379,4319,6483,4716,688,1079;
2725,5057,7585,1461,2983,38,1752,4074,6117,4126,8489,2623,2603,4432,3709,8119,7097,5678,5190,5335,2110,6395,7481,5573,525;
5488,8009,1135,533,3831,8097,7902,5796,4480,5368,2565,1093,1715,7501,4641,2745,4982,2201,2138,6997,5518,5736,5960,7457,6026;
2096,8702,8125,3565,9665,4498,1972,2374,2874,6789,6213,5066,2219,7166,5273,4950,9042,2593,611,4870,5126,1900,1036,4849,2813;
6166,5451,1537,2604,6932,4400,1949,2336,1821,5945,4510,1912,9683,8718,4192,9234,6527,2382,846,2219,4182,8900,4626,2787,3451;
5031,1534,7279,3637,6116,7136,2760,5192,4646,5344,6393,269,1236,4901,8376,2229,6709,5400,656,6274,8531,8833,5488,6662,9127;
3309,7366,9004,9160,7291,1093,4376,1486,956,9906,4305,1874,5168,9936,832,253,9985,4179,3626,5331,3850,9896,7252,1029,4390;
3383,2861,3509,7020,1379,7190,4497,8650,7785,1956,9813,1717,476,4156,267,9020,6344,8043,3794,467,7924,429,9647,9183,9851;
3309,4842,4132,7636,9954,647,2050,1588,6972,5424,130,5821,5374,7054,3307,3587,2656,102,7903,2249,1542,6447,5192,9537,1213;
5153,2377,2669,6763,2304,8525,2324,6643,7434,4171,2335,2587,8589,7856,5690,5800,540,2851,5750,7285,6919,402,950,1786,9880;
7342,9357,5060,3408,7046,9688,3851,3548,3621,3477,8420,2203,1666,9418,5860,9028,6342,6753,8683,4615,5643,9028,9151,3302,7622;
6084,8325,4402,4778,2519,3431,8821,2623,5425,2038,5691,7880,8388,1049,6979,8987,9203,3457,3425,1827,6775,4917,4125,5552,7964;
8347,8829,4731,8203,7174,2153,866,1257,147,1731,4805,2020,7288,9897,7203,1226,897,1318,4447,1054,5005,908,5033,993,5849;
4472,6586,3331,9343,9646,8345,236,2937,7866,7,4077,5150,3856,6062,7092,5503,7999,3068,9818,5156,2508,8469,7842,4102,2192;
2373,1367,8053,9100,6756,8746,5538,6975,3533,2254,973,6709,8502,587,3869,6294,328,5379,8561,9671,11,2924,9037,2481,5679;
6657,3716,4148,5601,8561,3984,600,2136,3469,7043,338,615,8736,2715,8678,5484,3452,8378,2633,8095,7151,4782,7141,3580,615;
5470,4598,4818,9369,4735,5285,7206,757,5034,7118,119,5008,1762,9426,4589,8780,5325,8256,9811,9019,9911,5690,56,7247,5966;
1744,5107,517,5462,6435,7689,6523,2817,1995,7220,7948,3486,2711,4822,1341,4001,9709,1362,2802,1641,2283,6474,2423,3486,6861;
5351,7741,6502,1736,2604,6544,5556,8559,8979,8625,7018,3374,743,9983,1864,6759,1040,2443,4572,2546,4479,1278,375,248,6695;
9986,7600,9116,6893,9534,930,4304,8247,7194,8540,6462,4213,3290,1476,961,8294,4086,9556,9050,8176,5443,7510,7150,9910,9080;
6685,9597,2278,9547,9805,5013,5764,3889,9234,169,8002,5760,752,9422,3733,1109,1314,3548,6381,8335,6218,5607,7239,1652,6899;
6038,5769,8600,976,9711,8300,2772,4586,6476,1474,765,822,5572,7745,4097,4561,4403,473,2304,1758,7426,3477,6289,4868,5639;
4017,1992,4431,3913,2758,8428,8099,9337,9495,9574,7889,2352,1915,6709,2244,6622,3993,9384,7891,5529,3818,6295,3326,5811,4712;
3126,9480,8303,726,553,4246,6120,315,2954,6472,7996,5780,4869,1308,2935,475,2282,2785,7618,7526,4656,9618,3350,5002,9634;
4312,3641,6492,8998,1596,3486,561,8644,5770,8441,6448,241,6519,338,7379,3082,9052,1140,5555,5065,3793,6332,7474,7366,6050;
7364,7150,4865,6187,6284,1316,4483,9999,2497,8713,7221,3113,257,1612,9495,6228,358,9846,7862,7319,1651,7910,9340,5587,2699;
1926,6143,8615,9930,6797,2389,2766,1982,6146,1265,1280,1621,1623,8633,1715,3081,9053,801,9713,874,3729,1381,8442,192,1692;
9774,6954,627,8998,3455,2163,3027,5298,3387,3099,6290,8391,6101,3683,2260,5505,8863,396,5061,1382,664,7867,8563,7596,4718;
6507,6501,8946,3710,9831,7159,8104,8085,8810,6873,3639,7355,2041,8669,3735,9558,3460,5054,4763,7577,5800,6629,5159,375,6257;
8323,1131,5514,4877,742,8213,8590,6528,9316,4672,4799,7531,7101,4265,5894,6824,8391,3030,593,9165,8878,1871,187,9342,9193;
65,327,7054,5075,4251,9859,8319,585,7029,5507,464,5950,982,2315,5671,8657,4276,3568,3262,6524,6917,2416,3606,7754,9154;
3825,5408,7224,8148,6188,8423,3138,7928,1916,3651,1486,5499,2684,479,646,1354,8927,5000,9544,2907,6376,1930,9548,9746,8036;
7278,9458,5317,9117,3662,3776,7240,9518,8269,8044,9860,3660,2589,3361,7291,7268,2840,2618,8584,142,1437,300,4259,5638,476;
6694,7715,2963,3382,8974,7074,2311,7683,501,8193,1871,7144,5384,9911,9713,6010,6940,3942,9735,4364,6030,3575,8086,9639,30;
7161,9156,2955,5089,3109,1830,135,410,383,1714,2347,4073,7857,9986,1916,1531,8446,2304,2427,8240,8879,3936,24,4157,6697;
6541,9731,6197,4770,8820,5979,455,9969,5064,9511,7713,893,9107,5800,1306,5452,103,2650,8527,8090,9032,6246,4397,5164,4195;
1963,4150,9577,7971,4827,8239,5763,1187,6939,9506,5336,5900,7935,4901,7908,8159,168,8809,5707,9921,3410,8960,9575,4097,8295;
2790,8613,4742,3471,8695,9172,1771,6969,5528,1828,6680,4654,4984,5141,651,8780,3108,1239,8703,2965,14,9014,5339,434,2098;
1612,3139,5668,4895,2960,895,399,8105,5171,2810,5347,4161,5391,3815,8873,4246,8822,8616,9692,6227,3626,7711,9244,3656,3746;
5996,2419,5254,2123,413,1701,6342,7924,1354,1958,5564,2281,6297,477,910,506,6407,9787,1936,1934,897,1550,6639,3651,7081;
9402,4746,8324,6185,9069,4992,4150,7550,337,9874,3238,7617,7002,3231,6428,1189,3564,2544,1417,5291,947,4654,8800,2378,6201;
8397,4116,6774,9258,5678,5261,5518,4377,1815,6889,5096,534,8123,5691,1795,7848,3996,5539,1085,5966,4090,9995,4457,2738,3375;
7379,2618,7100,9452,1255,9907,590,1051,167,5935,4083,95,3400,5848,5038,2421,5623,6548,6510,3574,436,5580,9060,8370,483;
6537,6668,8011,4150,6373,5387,752,2772,2860,6534,878,5151,5789,3109,5400,6515,7161,5541,8316,2402,8300,4446,6421,1925,2869;
2896,8345,2162,548,8822,9873,6703,6937,2344,3586,4517,6109,7144,7958,4424,181,9652,1415,2627,1272,8338,6812,6473,9728,9161;
6134,1585,1788,3092,2273,8569,3856,5393,3779,2345,1308,9051,8916,9282,6762,8591,1516,2139,6971,644,6504,1808,5070,6460,5203;
861,95,1074,9153,2191,6501,931,728,2893,742,343,2244,1590,5496,7361,8444,3373,5940,5267,6500,6700,4764,6485,2803,3392;
7915,5122,2860,7726,456,1214,6094,8181,9703,8580,5005,8174,190,8544,4288,7875,8991,1005,3533,1307,378,9124,7392,9942,8147;
1407,503,2013,8099,7689,19,106,4473,9134,7394,1711,579,6319,7777,9368,2532,8778,9381,5206,2804,4464,211,3764,7462,9796;
3446,5018,1282,5954,815,4910,1958,6008,7763,4151,4203,9661,9124,9224,9005,3644,2885,4525,1591,7457,2644,9889,7747,630,7460;
9243,5335,8951,1556,8942,7413,3019,3398,9079,5224,7057,3054,2398,4407,2739,6743,9906,5169,4125,5163,2599,7479,3656,6596,52;
2518,246,5841,5001,9464,5454,2377,921,6994,5842,4182,8596,7799,4011,240,3863,7064,1175,9910,8183,408,5013,6258,5049,7276;
7266,9046,6734,5904,2404,2016,6221,9554,2449,3266,4607,3036,9257,4826,7452,3258,7861,4826,2572,592,7609,7113,4845,7183,6737;
9858,6599,3544,5747,9186,3876,1311,4609,9302,6538,3476,6295,6846,173,7144,7147,6989,2616,1510,9744,7127,73,2421,6093,2492;
281,6489,9552,6509,9430,9736,1972,1061,6406,3324,4572,5340,2625,4425,3818,2553,2363,8302,5946,1591,4690,8475,8823,5572,1732;
9277,2447,2210,7034,497,220,4720,9318,4782,4286,891,1526,6735,6260,8794,9090,1410,4854,3114,2957,5030,9984,5892,6929,8745;
722,1629,442,1302,1811,2491,621,459,5319,5631,7331,9993,3563,832,7606,9679,7396,6227,8728,2910,2124,1555,6818,7817,880;
9701,7044,9447,6574,9470,3411,4711,9233,9728,6962,9223,5790,9585,5084,6218,4315,9550,2354,6694,8626,6736,6909,9341,6938,6434;
6386,6685,9704,8530,7227,9423,7556,6535,2304,7584,69,74,7147,7479,2609,8609,4321,1168,9948,5283,4104,9633,8408,7008,4467;
8488,7827,7324,6754,7080,8720,4675,5922,8067,8620,1150,8346,5326,4590,3846,5710,4766,2768,5932,9958,4584,675,284,7099,5233;
