9510,554,1017,1388,9844;
3478,5937,3796,9840,5400;
3176,3610,829,5919,743;
3451,8679,7219,8702,3974;
8188,1312,2475,1043,1681;
2887,2041,8320,1620,490;
2174,1144,5610,7357,514;
5641,9231,8653,1629,294;
7308,6788,9705,2439,22;
6327,5316,6499,3300,6126;
6630,3986,1720,1667,8315;
8729,922,5750,5684,9139;
6092,6063,4177,7980,7476;
8222,914,5705,7754,5841;
732,4187,1574,6808,3315;
9327,8743,745,317,846;
359,9059,1325,649,1804;
5483,4296,7209,8242,1903;
5423,3496,1365,9119,6060;
3681,9845,5247,8083,4407;
9099,7327,9008,8277,9666;
6957,2281,2153,9811,6321;
8875,1660,3290,7122,3890;
3776,2181,2302,9817,1352;
1121,9892,9796,3830,7747;
3728,4114,2493,6511,1883;
904,9180,2519,8539,3489;
1833,771,6858,3588,5200;
9947,9305,9637,8776,3867;
4934,3305,5717,9277,4584;
2819,1394,6777,4887,3721;
2171,3832,5840,1291,977;
7206,3347,7177,3205,9604;
217,2759,4751,3290,5593;
314,8029,3425,6973,911;
2721,4023,222,6723,1548;
333,5227,8758,1402,5137;
9733,603,4999,893,9687;
3833,4487,1656,274,4923;
8020,3692,2985,4500,3961;
8607,1452,5644,1206,9563;
9628,102,9330,7844,5863;
3686,8661,1603,3721,6703;
2322,5217,2304,5780,7751;
5281,6463,1542,228,1906;
3381,5281,5342,7390,8994;
5208,4382,1634,6921,7046;
2845,2292,3832,8708,4786;
9803,3651,1461,1533,8005;
1019,3621,4279,9556,1404;
3347,8787,9057,4077,5923;
2457,4160,9978,8386,8590;
2715,1649,8787,4555,4442;
2807,6456,6171,4771,2897;
7451,8444,6807,8516,3153;
3293,7631,1165,6500,6586;
6091,6774,1227,4974,6291;
3887,239,7971,7467,7400;
4400,8763,9456,33,9336;
8192,9773,6590,8619,4888;
2240,7479,1476,2689,5087;
7484,9006,104,4604,6807;
1735,4083,8514,6804,2312;
5040,2602,1778,2482,7615;
1993,483,5174,3585,5233;
7064,7964,5723,7942,7799;
2475,6811,915,5613,6289;
533,9946,7334,1726,7193;
3547,4669,4391,2818,5224;
9591,6299,2094,3447,8377;
185,7834,4220,805,5991;
9555,1573,7378,9069,9412;
7869,2281,7572,4087,1511;
9073,3295,1872,5867,5635;
6610,1725,2303,9616,1993;
9834,5387,9474,7798,9895;
1766,5196,1005,1208,6933;
3702,8330,4215,4732,468;
4805,4620,7901,5283,622;
475,3897,2508,8,1031;
6044,5063,2508,637,6278;
5714,6142,2043,2901,830;
7440,6927,1359,8479,6226;
598,370,450,2991,1218;
5788,7598,5177,5673,3112;
6367,8992,2790,8573,8318;
725,3309,9098,8666,7576;
1095,3982,3458,4448,9392;
6119,1981,6326,2216,7619;
8762,7423,1232,1917,9442;
8015,1705,7730,2176,5543;
9240,6789,7622,8573,6859;
2882,4749,9452,7224,5295;
2757,3441,3553,972,1447;
5803,4117,9271,8877,4593;
1238,6426,8425,8770,2481;
2056,6649,6064,7530,3441;
8313,4240,5107,6861,44;
1633,7318,4031,8229,5489;
2891,9203,374,4764,8787;
9890,5892,1690,9743,9900;
108,9270,2430,9069,2298;
5205,6807,4683,4916,2696;
5481,8516,6225,6208,5167;
6312,5996,6170,8168,2719;
2894,7828,3581,6071,7112;
9783,3179,7406,3764,6673;
4627,8784,8810,5165,6404;
6518,8350,7523,6873,1764;
710,8089,1408,2568,6093;
4076,7356,2715,178,8043;
953,8541,1729,3054,3830;
4424,1981,1896,9633,8484;
3912,8479,56,3620,4454;
5606,5770,2539,2216,5258;
7442,7123,8139,127,692;
6337,3102,337,5633,8612;
9897,8715,2906,7667,4840;
2165,145,9745,9231,3907;
9872,4783,1496,4850,5600;
3026,5366,4680,9856,9094;
3632,9309,6158,2349,1212;
1844,7592,3771,4866,854;
9479,5224,4449,2100,8387;
9633,1463,107,8281,4423;
3843,5467,3678,9138,5681;
9104,3519,9495,9359,4992;
6743,1862,9463,2589,480;
5337,6127,2959,8791,7671;
4183,9139,5674,1049,7197;
7046,6956,6752,7079,2027;
1173,5487,3800,3752,211;
8588,8381,7666,7044,327;
5669,1196,1549,946,2990;
1588,1515,4897,7512,5729;
652,7493,212,3547,4179;
8678,2412,9086,9446,2820;
2977,1717,5780,6607,9295;
7822,6719,3090,3659,5326;
5121,999,7479,3908,3028;
6019,123,2782,622,8749;
6121,5660,6487,2665,3692;
9096,3343,3273,7442,2801;
8611,2981,3690,2165,5138;
4218,6452,4766,9475,8284;
621,2256,1561,1956,439;
7342,6278,455,5637,693;
6318,518,9726,9417,8781;
4204,619,1617,2604,6545;
8577,9887,2598,1674,8430;
1499,8945,3510,1920,5272;
7752,2115,3738,3864,5962;
2093,488,2605,5482,767;
822,5080,3330,4017,263;
5156,9074,1240,2959,2927;
7173,1683,2529,1171,3258;
499,2739,7047,3986,3287;
6186,2228,7273,7197,4214;
1914,3341,7226,6321,662;
79,670,8186,5757,6105;
5704,2295,1227,9899,7046;
2285,2377,2308,5474,9172;
5586,2351,7097,4980,919;
4558,5245,85,4492,508;
5915,199,2724,5491,7399;
6430,5752,8888,7067,1187;
5852,9370,3925,5214,467;
8148,3028,5664,4128,9252;
1304,8337,3296,9464,7522;
4941,9574,5283,866,1257;
5502,8657,2943,4395,1082;
3771,5013,9962,7762,6853;
7666,6009,9981,1703,8276;
5415,5464,3132,4588,7361;
3508,7156,8776,7647,5707;
5628,968,762,7418,8688;
6629,8216,7215,5028,8669;
9540,3304,3006,1224,3476;
7256,567,1683,2876,7437;
341,2824,5953,1685,3300;
7606,32,839,9424,9513;
2353,9673,6219,4794,3308;
9543,3460,6033,5048,5540;
9528,3215,1094,5141,9612;
9304,7761,2207,6506,4328;
2786,292,5477,3422,9654;
8893,1421,6620,5450,3014;
8757,5596,7980,8906,2641;
4855,5872,8612,4282,6489;
2744,6897,4916,4478,646;
2825,8777,6586,5036,2300;
7539,1502,3240,6765,315;
2422,900,4187,9668,1956;
7152,841,8974,6997,6523;
9626,975,6034,1709,2771;
3703,7875,5716,6967,3130;
8154,5757,5001,8770,3379;
6421,8910,1124,1370,4576;
9444,5186,9585,4292,6667;
4407,6400,9638,1829,7940;
626,4110,9702,9674,7354;
2809,8493,1337,2966,3973;
2529,4339,2344,9835,5956;
9377,1083,8955,5509,130;
2407,7196,6072,564,6241;
4192,871,6258,5959,8175;
2279,4493,397,6833,4379;
3173,2370,5573,4881,4428;
6704,8964,3668,9650,2286;
886,5244,1788,131,3644;
4651,8865,6551,1041,1303;
2515,9783,6361,5617,4822;
3390,4963,9779,3831,3725;
7261,6352,9821,9167,8226;
2610,1494,7656,659,1349;
7332,9826,7691,2147,7336;
133,9579,9838,3903,4242;
8423,3821,1076,411,7691;
3206,3446,180,9551,3680;
6344,3692,4490,2619,7147;
1009,9833,3973,368,8912;
5879,6942,7549,9132,530;
9612,8258,6482,9934,6021;
1756,3164,5657,3091,447;
5006,7211,8630,5170,1826;
4568,4668,5326,2589,6562;
9612,7599,2217,8378,6517;
2866,1231,9312,7965,6636;
2252,3823,4525,703,8360;
7081,9353,6674,7476,3668;
7478,2548,6286,3632,7069;
8275,9104,7821,8316,9972;
3499,8294,542,4807,3799;
6499,3554,7635,3508,5362;
4074,3797,543,2603,5541;
2873,6317,1616,5629,1912;
9766,7900,2064,982,4734;
9631,6780,6154,3671,625;
6364,4113,6976,2491,4392;
4884,3822,5899,775,3339;
7039,1383,6432,5207,332;
2268,1999,2660,5527,5115;
2621,2303,2208,4977,704;
7376,2647,5521,7217,5998;
9985,8120,7126,9034,6078;
3629,7846,1200,8423,3524;
8570,3750,5798,6355,9072;
6172,9581,7592,9994,4691;
2569,9107,2154,8743,4571;
1233,6233,4124,6582,4267;
2034,4509,4665,6140,4417;
7283,4781,6809,9313,766;
3429,6292,6351,6102,4097;
3762,1364,8856,1947,1963;
1626,8135,1469,1242,9448;
4756,6281,4548,540,1863;
3952,8485,1785,9611,6041;
5803,6855,5645,1574,3117;
8374,8215,8279,2302,7779;
1353,1766,8664,672,3634;
7667,4532,2916,8803,6595;
5924,4169,7614,1515,6587;
816,963,4972,2677,1566;
817,9957,3052,2480,7042;
7701,1099,3320,9529,2032;
2832,4163,3242,1914,1558;
6811,5203,3133,5900,1335;
5039,1987,9435,8953,6686;
4395,4639,1251,6187,9508;
7919,4922,6943,8733,7870;
7594,864,7301,3137,8074;
2652,7951,4008,211,2365;
3143,2888,4614,4189,6102;
4948,2418,3394,9358,936;
7916,3215,3835,7036,3333;
1693,6965,848,6750,9722;
6055,158,3709,7237,1072;
8234,8416,8362,4921,859;
3224,3793,8578,8223,6140;
6673,3383,4549,4231,1843;
1767,4985,1556,3523,9288;
6507,3178,8372,4624,4915;
9924,4467,2326,4248,6303;
6849,9003,7397,9474,4800;
6115,204,1974,137,2983;
9997,3501,2561,2870,3169;
6024,2428,4877,2362,495;
6789,9814,7237,9848,721;
3829,7488,3612,1223,3916;
2795,6885,6619,234,9979;
6663,4893,965,4193,9841;
7106,8333,3921,4291,3783;
7534,9777,4318,3330,7337;
483,1698,9731,6048,4793;
4778,3708,1895,1147,5615;
2750,170,7873,8607,4651;
1285,9765,6204,732,5313;
4541,7788,101,2401,215;
7843,7061,1685,2647,7200;
7651,9963,728,9664,3606;
4528,7476,949,1624,6504;
5325,724,2652,3482,1555;
7929,664,5189,314,4968;
7919,4427,408,5334,941;
8952,9108,3828,9806,8654;
2633,9026,6774,3512,4713;
9027,9921,4144,7786,8587;
9132,1740,9079,5979,3870;
1480,1667,9563,8063,2639;
8387,1644,392,271,6728;
5578,2578,2271,2968,6295;
6500,8487,5078,3151,3605;
2042,9791,2753,4732,2547;
2484,5519,5104,4852,2623;
8590,8784,4693,9857,5458;
5172,6256,1632,1591,4463;
4811,2800,6048,8140,3100;
3700,7113,2516,1927,4135;
4060,9191,6503,7233,3693;
8263,4157,7574,4748,9680;
8413,2197,4069,7979,8486;
8622,4269,9312,8305,6501;
7717,8957,6878,5176,4356;
9615,8725,5306,4740,4402;
5859,8511,2455,4501,6098;
7101,1476,6311,1024,3933;
3884,395,5010,5140,2268;
6860,3164,9529,4187,4038;
9867,5818,7450,4847,8050;
5909,7826,2969,9393,8710;
9766,4907,2693,6380,9562;
814,8700,2069,6906,5090;
4904,261,2901,482,9308;
7606,4498,5690,8454,5120;
9080,9294,5431,2494,2603;
676,5095,3262,5110,6630;
6610,1809,6308,911,3568;
4732,4955,15,7559,2738;
2564,7867,8925,6875,8212;
2214,6867,5088,8006,5081;
972,6216,4663,1747,1882;
730,2803,7278,9272,8014;
4681,7828,7539,5331,2536;
9830,4531,6805,8435,9015;
2687,786,1695,319,2501;
3978,3218,4291,1287,640;
9911,9897,7704,5818,1576;
7640,166,2511,4741,6548;
7857,1342,297,7979,4657;
5568,4436,3578,6819,8989;
4386,3877,3032,5002,161;
789,8688,197,1316,6969;
7014,226,9331,3423,3020;
2937,6737,8002,5225,1015;
6690,2859,6785,9038,7375;
126,7835,2452,3130,3574;
6073,2813,1582,721,4630;
8056,6429,8268,1077,3216;
6334,60,5040,1858,2665;
3028,7270,6820,9567,7998;
7791,2148,5144,1701,3750;
5012,2210,6173,9165,9575;
5031,2831,2418,6585,1808;
882,4494,1795,499,6520;
5869,6380,8895,6627,5990;
2607,2702,1743,170,7566;
6275,3860,7796,7131,3327;
9445,2126,9087,4576,8902;
9298,2739,7451,8863,178;
5840,3619,7937,9251,4322;
4206,2904,2273,113,8062;
8281,1007,5018,745,6943;
7177,7233,9421,5553,996;
3362,8633,8934,4308,3731;
5303,2930,7231,112,4144;
4651,3159,4704,9157,3382;
8663,1841,1011,6948,2537;
4511,8686,8988,5324,1516;
20,5826,5092,2575,6976;
2568,7528,5237,1170,81;
7173,6075,4785,2220,5853;
902,6546,1350,4536,5885;
8677,1214,771,3706,805;
5568,1474,5743,1818,1366;
11,6216,6134,7248,1558;
7005,2421,8988,9916,4964;
1950,5821,4844,1602,7518;
1204,1835,7340,2318,8906;
84,3132,9554,122,7020;
6897,1188,391,4900,9734;
8446,514,6880,7826,7417;
5498,4499,3045,7765,7772;
2919,9106,1280,7626,1459;
7767,1780,3248,2710,5071;
7359,5951,8964,707,236;
2159,7048,9822,1849,1299;
1700,2463,3420,9815,7643;
8864,9825,9173,5521,1710;
1520,5589,5809,269,9781;
8511,84,5297,4917,8347;
9305,1533,7171,5594,194;
8599,633,7538,488,7953;
1221,4735,3410,6074,9388;
9565,2786,6224,6023,6660;
5283,7476,3616,8404,7537;
5361,3377,28,5217,9144;
5760,7976,2434,6121,9277;
5782,4803,8708,9783,5230;
6694,5381,3412,8677,1465;
8838,7762,6720,9495,3313;
931,4209,9002,8690,5727;
6671,798,9316,1752,7106;
5789,7999,1093,9781,5240;
2780,1084,5884,6531,6305;
393,2032,2096,4735,2970;
6304,8293,6224,4330,67;
4401,467,4374,958,929;
6118,9498,2825,9056,3537;
6983,2606,2529,4766,4489;
4259,6376,9131,9387,1034;
4626,6489,7687,8140,6887;
6548,3952,666,9862,4081;
2145,3163,9163,8292,8269;
8654,464,6953,4514,707;
2928,6952,4871,623,2969;
4037,9185,7900,8648,6711;
9447,5188,3624,6897,1276;
2517,7579,3463,8177,4919;
3796,4163,3832,2377,4578;
2534,1911,1635,4033,3330;
2211,5917,2581,4662,9566;
1821,2397,8977,1697,8643;
5234,2279,3830,5819,9939;
6379,2073,5398,4523,5009;
2737,4922,7235,7568,4020;
8004,7461,6433,608,1068;
1371,9888,9286,1380,6667;
3227,4445,4427,2127,2557;
9241,2961,4223,9285,8443;
8280,4398,1240,2530,9711;
4969,9065,9903,4320,1834;
2024,6136,8490,6245,5641;
6010,5634,6242,4826,9101;
7096,9270,3505,7304,5050;
5472,525,8539,6235,698;
1944,8790,7653,6658,3479;
8325,4132,7584,2798,2744;
9158,3383,5098,4511,3165;
4376,6061,1402,5201,626;
7934,8600,5708,5750,5111;
6055,1081,1701,4068,6970;
6006,3610,1457,3275,7850;
40,3397,3916,5851,3139;
554,6760,8135,977,6125;
9003,8200,6722,229,9704;
2363,3170,9706,6852,9533;
9406,1290,3282,1086,1711;
4905,9731,6974,6472,8663;
9831,9037,9313,3445,7668;
8332,4863,2119,7372,686;
2176,1164,330,9800,1126;
8763,2021,1596,1920,8167;
5674,2751,8978,8154,3598;
7710,8928,3482,3083,3627;
9342,7817,1385,5390,1950;
1980,2357,5257,9760,6385;
3404,9370,8908,5800,4459;
7496,6091,3497,9315,5697;
1021,1115,2819,9805,613;
9044,4976,1886,8185,3983;
3088,9059,2113,7255,2631;
5868,2592,9335,3238,9036;
8086,5491,9138,3810,904;
3611,3907,4700,7927,2382;
264,5664,8173,745,1045;
760,3467,7941,611,8456;
7582,8384,6247,2139,9860;
5095,5231,4642,4194,8909;
9604,2755,8617,644,8460;
9495,4091,3177,235,6573;
8724,2924,5327,5261,1059;
4670,7541,8866,964,9427;
3566,92,9208,1259,2745;
9834,3322,4742,9223,9145;
8275,3241,3535,6630,5000;
1748,7882,3144,4338,1145;
9288,4351,6547,6228,5005;
6937,5431,8825,9192,3256;
6213,2199,7574,539,720;
285,8391,9244,1073,4082;
3455,9880,6189,4195,910;
8279,7432,6724,1777,1411;
9472,7148,2249,4092,6979;
9358,9369,3854,1107,7724;
6863,1659,4537,993,3710;
8843,1604,2607,5816,7348;
7284,4520,4637,3456,3876;
5389,9033,4585,4736,384;
8731,6174,5441,6411,5212;
6374,9403,9995,2023,6424;
9976,7878,9342,1508,6439;
492,169,6807,1491,7981;
5210,7513,8063,3674,2458;
2524,6515,3949,2366,9192;
3754,8560,137,8386,865;
1491,8754,1642,4573,6320;
4796,8187,2865,8472,9846;
288,8238,2734,1761,5968;
8583,6172,2376,172,4869;
7450,3657,2402,7434,1767;
4185,4136,4349,6758,6472;
6231,1049,7000,535,3876;
762,5311,6189,5403,8853;
7127,3019,3858,4015,3553;
7856,7266,7306,7109,8350;
6491,2309,2895,7555,4218;
4195,4800,3071,2612,6430;
726,8231,4818,7851,7765;
5901,5500,1793,5850,6841;
5990,8949,2806,6287,7015;
4171,4468,9448,2830,4035;
243,6204,3738,7166,7419;
1461,4345,4498,8528,5547;
981,4225,1206,392,9756;
1332,2732,7114,2538,5826;
7070,8381,5845,2704,8774;
1984,1599,988,9567,4436;
7675,4717,2998,5697,4661;
8032,3878,3947,8570,4073;
820,6912,9984,5761,7644;
4043,3145,5020,3623,4180;
4146,7579,7631,3496,5159;
2192,6651,9296,4771,5533;
175,5168,578,5602,900;
9022,9817,4452,6775,6286;
2873,8932,4448,2773,3277;
3021,8292,3028,2149,9286;
3700,5056,82,8726,2882;
5992,3174,652,515,2108;
3185,5024,5072,9097,4804;
5654,1267,2136,3976,3375;
2154,8388,4202,6341,8564;
1573,1109,1572,4299,6682;
5615,6275,5074,8749,7028;
3303,5965,3154,4220,6665;
9200,678,3857,1842,7841;
8577,1297,6999,2249,455;
5176,3852,269,9856,9378;
7915,477,3158,4485,8075;
3418,7461,1529,6757,3126;
5332,7198,4779,8804,3910;
4802,5124,3306,3958,5834;
1538,5408,8437,6543,7566;
3439,160,8984,1308,8309;
1471,2487,7666,2364,4054;
8577,289,9068,9678,5196;
8083,6647,7500,6374,1152;
5155,6505,9337,5344,1762;
4939,4170,7082,4662,6459;
7298,3194,6960,4472,9975;
7051,8996,4022,9076,8652;
2808,4308,8366,7948,8383;
8559,6436,4617,3366,2175;
4635,8162,2796,8389,7629;
81,6806,3711,330,6614;
6215,1412,3512,7094,2226;
5708,4963,2376,9758,8706;
5787,667,8287,6219,3872;
5309,7732,4128,2591,7973;
6611,5352,1166,7624,3989;
9451,858,8922,743,797;
5708,2427,7712,1002,9751;
1206,3633,9592,370,3508;
4350,5215,1230,3028,6720;
2135,6821,8111,8562,9199;
9964,9771,7901,7619,920;
6758,1282,3428,9756,3370;
3655,8242,7889,1030,6266;
522,24,2249,2541,8012;
9985,9973,8867,9153,358;
5425,481,5260,4999,8845;
2449,8191,9308,9832,8444;
7322,7439,7633,7901,6559;
3669,831,7477,1597,9206;
9259,8802,6917,7941,1006;
3340,7659,6482,3088,2790;
2524,4358,6780,5827,437;
9549,2552,6792,4182,1815;
3953,3420,5744,4732,9938;
1907,7197,3223,5943,9452;
4009,7176,6152,4398,9027;
5780,1197,8543,1623,3752;
3535,610,7803,6214,3970;
5771,1248,7705,290,504;
416,8044,5190,644,8774;
5672,8111,1131,972,1444;
2026,3902,7376,3579,2625;
8968,4538,5378,5203,5693;
5151,419,7620,1947,6920;
4285,2631,7854,4120,5112;
8861,2644,7253,7888,2626;
7343,6139,9751,3154,6649;
241,8666,415,6738,1976;
9630,3995,6124,4891,4670;
2752,8096,6605,591,4705;
3710,8904,5319,466,669;
3528,9229,3911,2049,2022;
7980,1705,5103,3023,8445;
106,7927,9524,9506,3835;
9874,3710,1642,2962,7014;
8738,7887,6801,5939,6935;
6140,23,8342,4269,6738;
7190,4638,9735,8664,6874;
2333,4197,2127,4470,2977;
6981,4677,895,6982,9655;
2377,8884,7006,6701,3455;
2249,8010,2045,5642,6738;
4465,3462,6903,3328,958;
6701,4584,8584,1043,1014;
7030,3063,7232,1862,875;
1669,2361,3240,8570,5925;
4629,3835,4637,7034,3428;
4439,8547,9206,5167,2971;
6039,4705,3924,7812,6026;
8795,2288,7641,8871,5953;
7454,6541,5460,4776,1011;
2648,6396,3618,8840,6563;
4873,4179,7579,315,1163;
7069,4435,8449,5569,1783;
2645,2880,5189,9918,6175;
512,3384,9784,658,9170;
1348,5877,8180,4996,853;
1740,1423,8815,5860,6062;
7664,2570,8450,8848,5998;
635,8402,3410,9174,8602;
1192,4845,6686,5060,430;
82,1979,8505,1260,7899;
3093,2771,8434,8016,8025;
1955,1774,9236,6640,2389;
7082,7210,7943,1149,5458;
7810,6441,427,289,647;
6520,1601,6092,9902,6321;
9062,2497,7744,3725,7307;
4010,147,5099,4273,3087;
9804,898,5907,499,3912;
7541,8905,8349,7960,6736;
4787,5390,6255,7604,1559;
7587,7153,8885,9191,4438;
3236,2684,5506,2065,864;
604,143,1068,1693,3033;
5772,3622,6982,7093,3321;
4583,4487,3366,8192,4668;
2202,493,8933,8907,5064;
3413,8907,7720,5077,2895;
3693,604,1361,2256,6675;
333,5803,9544,9028,1065;
8794,4590,9837,9426,662;
7111,3754,4753,4860,9001;
572,2177,4343,6276,2960;
5449,9789,867,308,920;
6757,3996,7443,9485,8881;
2968,6417,1466,3920,7205;
4803,5442,6788,6809,7363;
161,9242,8410,1745,1674;
8088,5627,5165,5191,4240;
9110,3090,6370,8626,4663;
799,6111,1807,8036,4571;
9134,4040,4752,371,8354;
3392,2406,2128,7688,4679;
9056,894,8840,3644,2259;
7882,6843,9873,8243,7338;
2169,6463,682,9353,4799;
7724,150,1094,4466,640;
4779,3815,1676,2691,8995;
3256,338,3712,2828,540;
8841,4350,9889,2737,6945;
5259,7869,8100,1428,3722;
6486,9695,7978,6029,9861;
2970,2912,8363,9095,838;
9321,8545,4096,8767,5491;
5558,4314,3818,1684,7402;
8493,5288,9560,2516,2402;
7437,814,6337,9144,2320;
5693,4948,1953,2984,9244;
71,9750,4012,2291,1931;
8436,5676,5387,5185,1363;
1899,9374,6696,5702,4770;
4614,6826,2902,2180,2770;
13,904,6829,1337,7644;
8663,7835,1184,2937,8031;
144,6771,7705,5538,7245;
7738,9301,6378,5729,2838;
7790,2693,6557,3284,3113;
3972,5077,8800,1899,9974;
4941,4423,4929,472,2161;
4548,7842,6166,781,4146;
5295,5768,7623,2407,5290;
5875,9029,8764,8045,9613;
5095,9045,2518,5317,2333;
6028,4722,2400,5200,3750;
613,1669,4973,8948,8578;
2309,4386,9604,3811,1413;
4672,9224,5322,8891,2663;
4218,8581,7797,2500,2031;
9,5130,3400,1302,5243;
7771,7036,8234,4973,7267;
129,5728,7336,3014,6128;
5093,636,5619,3708,170;
6426,4823,4455,5411,594;
9365,7414,1084,3594,3745;
6133,1751,6805,1390,6082;
3351,693,2459,4782,722;
2509,2584,9885,5893,7760;
1519,2572,672,7376,4474;
725,583,1823,982,6959;
8481,521,1730,6892,1212;
6944,60,1682,2138,1270;
2917,8628,632,4905,3732;
7223,6397,5654,1491,2727;
3902,2719,497,1707,9195;
2145,9540,5794,3268,2708;
1462,1381,1107,4525,6961;
7129,2948,1778,5082,8446;
3839,6664,7972,5893,2221;
4677,654,9636,6085,9420;
286,6169,561,1018,3146;
7712,7897,7177,5152,7434;
5150,6402,2096,6909,5739;
7330,6509,1747,9357,4256;
4012,2290,9933,9324,1312;
5615,5985,3617,3129,750;
1081,265,4546,3418,6319;
7231,8439,6065,9697,4781;
5612,999,1396,967,3150;
9545,6852,267,4913,3707;
8603,9086,5389,6955,9849;
8812,4803,9866,812,75;
7767,9709,2262,501,7434;
5018,1990,6757,6896,2459;
8242,3088,5237,7131,5753;
2606,6444,9700,1542,7790;
869,8781,564,3147,2030;
4123,2240,8234,1796,5699;
2586,7936,5917,1147,5544;
8304,1042,1680,34,2307;
2396,6213,8825,7237,9424;
3307,4214,1317,7742,5296;
7163,7702,703,6162,7395;
2803,9820,282,4346,1393;
6652,9785,3628,8897,3840;
2378,2858,3055,941,9464;
1409,6516,5158,5697,349;
8812,3724,5996,4410,1982;
7794,8840,2679,6174,3983;
6005,7240,1641,7780,9200;
1917,6280,7177,7723,9181;
3614,2980,1175,9249,2183;
3835,5422,3585,5048,1216;
6740,6537,4357,5138,8291;
2324,5936,8683,4702,8928;
9369,4967,4070,8909,7188;
2020,2826,4695,960,1287;
4925,2539,4596,2266,6645;
8049,8342,795,8406,4865;
2902,2675,2240,4272,8486;
8765,1018,2607,3813,6883;
8143,1694,2714,2376,5188;
8885,5141,1890,8070,7611;
7536,1431,4006,4167,5651;
3219,3817,5015,3328,1520;
8872,1802,1933,8485,3848;
6661,2596,204,7081,8733;
4039,8585,2188,8214,1076;
2913,9061,4794,1695,7804;
2624,9634,4843,1371,4109;
5992,1647,9013,9579,3894;
3379,1788,460,9835,8437;
2443,3720,6257,7510,8917;
9214,7263,4643,5618,3246;
4867,9577,5563,9784,8171;
5146,581,9654,5785,4969;
5060,917,3470,7814,7554;
5424,1176,1566,9028,2878;
6798,4205,6687,1090,5768;
1532,5010,1048,667,5360;
9947,3455,7503,108,6901;
5555,9377,1932,2365,1241;
4941,6230,3049,6109,6457;
1547,3552,7372,5739,1991;
3364,5381,6482,651,1587;
7554,7599,483,1804,9606;
9721,8937,4459,6449,6523;
7973,7532,2523,4014,6009;
5428,9062,6458,2889,5227;
2875,6412,2851,2272,7064;
7705,1888,8229,230,8908;
2742,2808,4327,8830,4345;
1422,1890,5559,9198,9010;
4085,481,9744,3120,1670;
1902,803,4311,3178,7104;
4604,6680,6425,1459,1385;
6016,1726,5736,1500,4712;
4112,6580,1704,4413,9138;
7022,1808,8577,1818,7218;
8555,2883,2376,3933,443;
5369,1113,282,7556,7952;
677,9784,6120,3427,2310;
5767,47,3398,3507,7577;
7019,7674,7929,286,3100;
7226,9712,7261,6880,6704;
2624,4406,576,9472,5788;
4886,370,7610,6338,7691;
5077,2910,2152,4460,254;
9112,3586,3333,3065,9108;
2423,3707,3019,5199,6149;
620,7765,8486,1833,1289;
378,9591,880,202,7745;
7731,7933,4215,3667,7145;
8643,5406,7463,4686,9635;
8215,4434,8232,8762,7869;
2363,4605,574,6547,4681;
5000,633,7243,6473,5434;
1760,2865,7619,1467,9011;
5839,3709,4771,1462,217;
7880,1888,8933,4232,3829;
7061,2632,3,8011,3777;
3925,2321,4337,7420,5907;
7868,1089,9823,7432,2728;
1549,6658,9078,8020,743;
8392,8133,4284,6181,3204;
1972,170,7383,6521,975;
428,3475,4501,5148,7985;
312,6809,4809,8193,579;
3450,130,1543,4307,8186;
9127,8064,8413,1657,9331;
6485,3476,2280,6051,844;
8708,7503,7404,1250,4104;
3881,9031,6341,510,2763;
2413,2520,4745,2325,7932;
6687,6628,2981,3508,3874;
5530,3337,3034,7324,6692;
8869,6499,210,3999,9566;
2797,4134,1554,3940,7721;
6528,3241,7956,915,7525;
8914,8383,6388,6954,4959;
3197,9889,1745,4867,3300;
8761,5934,3032,4428,1798;
5359,5240,9468,977,9622;
4766,5420,4511,635,2429;
3036,2796,8951,8737,3111;
5664,6298,2009,8632,7270;
8632,7938,3869,8056,530;
1857,6905,1628,1141,2675;
2904,3864,6284,6881,1404;
8046,2459,8370,1916,4867;
2021,3163,1626,8563,623;
1285,3574,5990,2603,3966;
5073,7061,5437,9811,3346;
1071,3558,9868,6590,3781;
5749,2240,6253,1481,8543;
1655,7625,5956,8249,696;
3851,9239,6439,7492,1099;
7292,1377,6468,4423,8403;
9891,7947,438,5357,7203;
9184,9601,4613,1112,6524;
9436,400,7972,2200,79;
5198,3006,3300,9927,9291;
2204,8104,3807,6109,5069;
8053,1964,631,7738,476;
8935,4646,868,113,3886;
8941,9882,8714,2869,835;
2200,1494,7097,8925,8999;
6554,728,1846,4233,5629;
9165,1122,1219,9447,8593;
4234,5759,7543,5646,9433;
4678,4988,9597,5588,9856;
3680,8729,1872,3882,4702;
2077,5443,5570,3842,8499;
8212,3213,1266,5960,9043;
3202,2833,7898,4230,3157;
7101,2788,9135,4139,1207;
2401,2974,7294,897,748;
5824,9992,2221,3118,4185;
437,3119,6825,6522,9796;
2166,6817,5777,6114,8800;
9951,1323,1317,3960,4421;
7835,6625,454,1983,934;
3688,6840,9424,9122,3035;
8582,5692,7905,7708,3144;
1277,191,9309,5793,6669;
3553,7275,1817,9972,7381;
8454,2759,3050,8369,7849;
8671,2746,9311,199,7578;
4809,7470,4960,2397,9221;
2782,4262,2245,9913,9645;
3067,5928,3189,4425,8346;
5256,68,5332,6783,6152;
74,293,8750,5410,420;
5050,1483,1927,3376,3551;
7589,9043,3459,9230,83;
569,3314,3719,1268,8507;
4580,8527,9306,779,2967;
